2652, 3, D, B, C, E, opennmt-pgcopy, BertSumExtAbs, fast-abs-rl, opennmt-pg
2652, 4, E, A, C, B, opennmt-pg, Bart, fast-abs-rl, BertSumExtAbs
2652, 5, E, F, A, C, opennmt-pg, T5, Bart, fast-abs-rl
2652, 6, E, A, D, F, opennmt-pg, Bart, opennmt-pgcopy, T5
2652, 7, D, A, C, F, opennmt-pgcopy, Bart, fast-abs-rl, T5
2652, 8, F, C, A, B, T5, fast-abs-rl, Bart, BertSumExtAbs
3645, 0, F, B, D, E, T5, BertSumExtAbs, opennmt-pgcopy, opennmt-pg
3645, 1, B, D, C, F, BertSumExtAbs, opennmt-pgcopy, fast-abs-rl, T5
3645, 2, E, B, D, A, opennmt-pg, BertSumExtAbs, opennmt-pgcopy, Bart
3645, 3, D, B, C, E, opennmt-pgcopy, BertSumExtAbs, fast-abs-rl, opennmt-pg
3645, 4, E, A, C, B, opennmt-pg, Bart, fast-abs-rl, BertSumExtAbs
3645, 5, E, F, A, C, opennmt-pg, T5, Bart, fast-abs-rl
3645, 6, E, A, D, F, opennmt-pg, Bart, opennmt-pgcopy, T5
3645, 7, D, A, C, F, opennmt-pgcopy, Bart, fast-abs-rl, T5
3645, 8, F, C, A, B, T5, fast-abs-rl, Bart, BertSumExtAbs
1049, 0, F, B, D, E, T5, BertSumExtAbs, opennmt-pgcopy, opennmt-pg
1049, 1, B, D, C, F, BertSumExtAbs, opennmt-pgcopy, fast-abs-rl, T5
1049, 2, E, B, D, A, opennmt-pg, BertSumExtAbs, opennmt-pgcopy, Bart
1049, 3, D, B, C, E, opennmt-pgcopy, BertSumExtAbs, fast-abs-rl, opennmt-pg
1049, 4, E, A, C, B, opennmt-pg, Bart, fast-abs-rl, BertSumExtAbs
1049, 5, E, F, A, C, opennmt-pg, T5, Bart, fast-abs-rl
1049, 6, E, A, D, F, opennmt-pg, Bart, opennmt-pgcopy, T5
1049, 7, D, A, C, F, opennmt-pgcopy, Bart, fast-abs-rl, T5
1049, 8, F, C, A, B, T5, fast-abs-rl, Bart, BertSumExtAbs
100, 0, F, B, D, E, T5, BertSumExtAbs, opennmt-pgcopy, opennmt-pg
100, 1, B, D, C, F, BertSumExtAbs, opennmt-pgcopy, fast-abs-rl, T5
100, 2, E, B, D, A, opennmt-pg, BertSumExtAbs, opennmt-pgcopy, Bart
100, 3, D, B, C, E, opennmt-pgcopy, BertSumExtAbs, fast-abs-rl, opennmt-pg
100, 4, E, A, C, B, opennmt-pg, Bart, fast-abs-rl, BertSumExtAbs
100, 5, E, F, A, C, opennmt-pg, T5, Bart, fast-abs-rl
100, 6, E, A, D, F, opennmt-pg, Bart, opennmt-pgcopy, T5
100, 7, D, A, C, F, opennmt-pgcopy, Bart, fast-abs-rl, T5
100, 8, F, C, A, B, T5, fast-abs-rl, Bart, BertSumExtAbs
79, 0, F, B, D, E, T5, BertSumExtAbs, opennmt-pgcopy, opennmt-pg
79, 1, B, D, C, F, BertSumExtAbs, opennmt-pgcopy, fast-abs-rl, T5
79, 2, E, B, D, A, opennmt-pg, BertSumExtAbs, opennmt-pgcopy, Bart
79, 3, D, B, C, E, opennmt-pgcopy, BertSumExtAbs, fast-abs-rl, opennmt-pg
79, 4, E, A, C, B, opennmt-pg, Bart, fast-abs-rl, BertSumExtAbs
79, 5, E, F, A, C, opennmt-pg, T5, Bart, fast-abs-rl
79, 6, E, A, D, F, opennmt-pg, Bart, opennmt-pgcopy, T5
79, 7, D, A, C, F, opennmt-pgcopy, Bart, fast-abs-rl, T5
79, 8, F, C, A, B, T5, fast-abs-rl, Bart, BertSumExtAbs
