2652, 4, D, F, C, A, opennmt-pgcopy, T5, fast-abs-rl, Bart
2652, 5, C, F, D, B, fast-abs-rl, T5, opennmt-pgcopy, BertSumExtAbs
2652, 6, A, E, F, D, Bart, opennmt-pg, T5, opennmt-pgcopy
2652, 7, E, A, D, B, opennmt-pg, Bart, opennmt-pgcopy, BertSumExtAbs
2652, 8, C, F, A, B, fast-abs-rl, T5, Bart, BertSumExtAbs
3645, 0, E, C, D, B, opennmt-pg, fast-abs-rl, opennmt-pgcopy, BertSumExtAbs
3645, 1, A, D, E, C, Bart, opennmt-pgcopy, opennmt-pg, fast-abs-rl
3645, 2, F, E, A, B, T5, opennmt-pg, Bart, BertSumExtAbs
3645, 3, E, B, F, C, opennmt-pg, BertSumExtAbs, T5, fast-abs-rl
3645, 4, D, F, C, A, opennmt-pgcopy, T5, fast-abs-rl, Bart
3645, 5, C, F, D, B, fast-abs-rl, T5, opennmt-pgcopy, BertSumExtAbs
3645, 6, A, E, F, D, Bart, opennmt-pg, T5, opennmt-pgcopy
3645, 7, E, A, D, B, opennmt-pg, Bart, opennmt-pgcopy, BertSumExtAbs
3645, 8, C, F, A, B, fast-abs-rl, T5, Bart, BertSumExtAbs
1049, 0, E, C, D, B, opennmt-pg, fast-abs-rl, opennmt-pgcopy, BertSumExtAbs
1049, 1, A, D, E, C, Bart, opennmt-pgcopy, opennmt-pg, fast-abs-rl
1049, 2, F, E, A, B, T5, opennmt-pg, Bart, BertSumExtAbs
1049, 3, E, B, F, C, opennmt-pg, BertSumExtAbs, T5, fast-abs-rl
1049, 4, D, F, C, A, opennmt-pgcopy, T5, fast-abs-rl, Bart
1049, 5, C, F, D, B, fast-abs-rl, T5, opennmt-pgcopy, BertSumExtAbs
1049, 6, A, E, F, D, Bart, opennmt-pg, T5, opennmt-pgcopy
1049, 7, E, A, D, B, opennmt-pg, Bart, opennmt-pgcopy, BertSumExtAbs
1049, 8, C, F, A, B, fast-abs-rl, T5, Bart, BertSumExtAbs
100, 0, E, C, D, B, opennmt-pg, fast-abs-rl, opennmt-pgcopy, BertSumExtAbs
100, 1, A, D, E, C, Bart, opennmt-pgcopy, opennmt-pg, fast-abs-rl
100, 2, F, E, A, B, T5, opennmt-pg, Bart, BertSumExtAbs
100, 3, E, B, F, C, opennmt-pg, BertSumExtAbs, T5, fast-abs-rl
100, 4, D, F, C, A, opennmt-pgcopy, T5, fast-abs-rl, Bart
100, 5, C, F, D, B, fast-abs-rl, T5, opennmt-pgcopy, BertSumExtAbs
100, 6, A, E, F, D, Bart, opennmt-pg, T5, opennmt-pgcopy
100, 7, E, A, D, B, opennmt-pg, Bart, opennmt-pgcopy, BertSumExtAbs
100, 8, C, F, A, B, fast-abs-rl, T5, Bart, BertSumExtAbs
79, 0, E, C, D, B, opennmt-pg, fast-abs-rl, opennmt-pgcopy, BertSumExtAbs
79, 1, A, D, E, C, Bart, opennmt-pgcopy, opennmt-pg, fast-abs-rl
79, 2, F, E, A, B, T5, opennmt-pg, Bart, BertSumExtAbs
79, 3, E, B, F, C, opennmt-pg, BertSumExtAbs, T5, fast-abs-rl
79, 4, D, F, C, A, opennmt-pgcopy, T5, fast-abs-rl, Bart
79, 5, C, F, D, B, fast-abs-rl, T5, opennmt-pgcopy, BertSumExtAbs
79, 6, A, E, F, D, Bart, opennmt-pg, T5, opennmt-pgcopy
79, 7, E, A, D, B, opennmt-pg, Bart, opennmt-pgcopy, BertSumExtAbs
79, 8, C, F, A, B, fast-abs-rl, T5, Bart, BertSumExtAbs
